,지역,일시,발전량,년,월,계절
527,강원도,2018-06-12,984308.098,2018,06,봄
528,강원도,2018-06-13,611000.956,2018,06,봄
529,강원도,2018-06-14,533528.378,2018,06,봄
530,강원도,2018-06-15,777591.004,2018,06,봄
531,강원도,2018-06-16,1134548.318,2018,06,봄
532,강원도,2018-06-17,773942.225,2018,06,봄
533,강원도,2018-06-18,1019186.619,2018,06,봄
534,강원도,2018-06-19,628564.966,2018,06,봄
535,강원도,2018-06-20,1014656.373,2018,06,봄
536,강원도,2018-06-21,1155466.832,2018,06,봄
537,강원도,2018-06-22,1164860.084,2018,06,봄
538,강원도,2018-06-23,887787.0920000001,2018,06,봄
539,강원도,2018-06-24,1077936.293,2018,06,봄
540,강원도,2018-06-25,859447.524,2018,06,봄
541,강원도,2018-06-26,106269.899,2018,06,봄
542,강원도,2018-06-27,703156.522,2018,06,봄
543,강원도,2018-06-28,443615.275,2018,06,봄
544,강원도,2018-06-29,779007.948,2018,06,봄
545,강원도,2018-06-30,477478.943,2018,06,봄
546,강원도,2018-07-01,122759.399,2018,07,봄
547,강원도,2018-07-02,179044.774,2018,07,봄
548,강원도,2018-07-03,666829.181,2018,07,봄
549,강원도,2018-07-04,617395.62,2018,07,봄
550,강원도,2018-07-05,356974.94800000003,2018,07,봄
551,강원도,2018-07-06,538843.898,2018,07,봄
552,강원도,2018-07-07,903264.36,2018,07,봄
553,강원도,2018-07-08,754340.304,2018,07,봄
554,강원도,2018-07-09,168293.202,2018,07,봄
555,강원도,2018-07-10,337670.61,2018,07,봄
556,강원도,2018-07-11,279938.891,2018,07,봄
557,강원도,2018-07-12,598519.964,2018,07,봄
558,강원도,2018-07-13,729736.403,2018,07,봄
559,강원도,2018-07-14,909623.337,2018,07,봄
560,강원도,2018-07-15,958752.078,2018,07,봄
561,강원도,2018-07-16,954287.583,2018,07,봄
562,강원도,2018-07-17,934570.042,2018,07,봄
563,강원도,2018-07-18,952391.183,2018,07,봄
564,강원도,2018-07-19,972454.558,2018,07,봄
565,강원도,2018-07-20,996455.588,2018,07,봄
566,강원도,2018-07-21,990325.26,2018,07,봄
567,강원도,2018-07-22,985450.048,2018,07,봄
568,강원도,2018-07-23,815091.633,2018,07,봄
569,강원도,2018-07-24,944200.374,2018,07,봄
570,강원도,2018-07-25,798396.252,2018,07,봄
571,강원도,2018-07-26,921008.566,2018,07,봄
572,강원도,2018-07-27,944368.268,2018,07,봄
573,강원도,2018-07-28,765538.6429999999,2018,07,봄
574,강원도,2018-07-29,832700.6900000001,2018,07,봄
575,강원도,2018-07-30,854249.706,2018,07,봄
576,강원도,2018-07-31,1019950.793,2018,07,봄
577,강원도,2018-08-01,1066264.718,2018,08,봄
578,강원도,2018-08-02,993146.558,2018,08,봄
579,강원도,2018-08-03,1010735.735,2018,08,봄
580,강원도,2018-08-04,920396.933,2018,08,봄
581,강원도,2018-08-05,788102.981,2018,08,봄
582,강원도,2018-08-06,487478.06299999997,2018,08,봄
583,강원도,2018-08-07,736682.324,2018,08,봄
584,강원도,2018-08-08,688114.204,2018,08,봄
585,강원도,2018-08-09,534567.089,2018,08,봄
586,강원도,2018-08-10,588227.089,2018,08,봄
587,강원도,2018-08-11,620283.572,2018,08,봄
588,강원도,2018-08-12,817464.4400000001,2018,08,봄
589,강원도,2018-08-13,861973.956,2018,08,봄
590,강원도,2018-08-14,887446.358,2018,08,봄
591,강원도,2018-08-15,964088.046,2018,08,봄
592,강원도,2018-08-16,735595.548,2018,08,봄
593,강원도,2018-08-17,1010397.145,2018,08,봄
594,강원도,2018-08-18,1116966.849,2018,08,봄
595,강원도,2018-08-19,921453.702,2018,08,봄
596,강원도,2018-08-20,826898.275,2018,08,봄
597,강원도,2018-08-21,422272.371,2018,08,봄
598,강원도,2018-08-22,938339.272,2018,08,봄
599,강원도,2018-08-23,314126.774,2018,08,봄
600,강원도,2018-08-24,193310.72400000002,2018,08,봄
601,강원도,2018-08-25,495395.422,2018,08,봄
602,강원도,2018-08-26,454069.036,2018,08,봄
603,강원도,2018-08-27,309634.622,2018,08,봄
604,강원도,2018-08-28,294469.565,2018,08,봄
605,강원도,2018-08-29,271581.767,2018,08,봄
606,강원도,2018-08-30,561090.071,2018,08,봄
607,강원도,2018-08-31,767527.256,2018,08,봄
608,강원도,2018-09-01,852728.706,2018,09,봄
609,강원도,2018-09-02,898466.505,2018,09,봄
610,강원도,2018-09-03,265880.733,2018,09,봄
611,강원도,2018-09-04,827118.123,2018,09,봄
612,강원도,2018-09-05,1004128.404,2018,09,봄
613,강원도,2018-09-06,564347.931,2018,09,봄
614,강원도,2018-09-07,611037.55,2018,09,봄
615,강원도,2018-09-08,1041222.655,2018,09,봄
616,강원도,2018-09-09,1028277.882,2018,09,봄
617,강원도,2018-09-10,905342.994,2018,09,봄
618,강원도,2018-09-11,862879.339,2018,09,봄
619,강원도,2018-09-12,756153.198,2018,09,봄
620,강원도,2018-09-13,479791.809,2018,09,봄
621,강원도,2018-09-14,376103.352,2018,09,봄
622,강원도,2018-09-15,315224.61,2018,09,봄
623,강원도,2018-09-16,355094.88,2018,09,봄
624,강원도,2018-09-17,992642.544,2018,09,봄
625,강원도,2018-09-18,846662.8269999999,2018,09,봄
626,강원도,2018-09-19,713095.017,2018,09,봄
627,강원도,2018-09-20,157283.52,2018,09,봄
628,강원도,2018-09-21,161100.868,2018,09,봄
629,강원도,2018-09-22,948681.088,2018,09,봄
630,강원도,2018-09-23,660816.654,2018,09,봄
631,강원도,2018-09-24,923000.071,2018,09,봄
632,강원도,2018-09-25,943431.512,2018,09,봄
633,강원도,2018-09-26,565865.816,2018,09,봄
634,강원도,2018-09-27,893582.971,2018,09,봄
635,강원도,2018-09-28,440434.694,2018,09,봄
636,강원도,2018-09-29,882253.78,2018,09,봄
637,강원도,2018-09-30,945027.547,2018,09,봄
638,강원도,2018-10-01,796173.353,2018,10,봄
639,강원도,2018-10-02,909942.2509999999,2018,10,봄
640,강원도,2018-10-03,917958.938,2018,10,봄
641,강원도,2018-10-04,746670.941,2018,10,봄
642,강원도,2018-10-05,116364.444,2018,10,봄
643,강원도,2018-10-06,142139.065,2018,10,봄
644,강원도,2018-10-07,815647.874,2018,10,봄
645,강원도,2018-10-08,916156.395,2018,10,봄
646,강원도,2018-10-09,558039.032,2018,10,봄
647,강원도,2018-10-10,809926.471,2018,10,봄
648,강원도,2018-10-11,944042.707,2018,10,봄
649,강원도,2018-10-12,991673.213,2018,10,봄
650,강원도,2018-10-13,880936.397,2018,10,봄
651,강원도,2018-10-14,872973.988,2018,10,봄
652,강원도,2018-10-15,782366.632,2018,10,봄
653,강원도,2018-10-16,545151.7170000001,2018,10,봄
654,강원도,2018-10-17,534101.715,2018,10,봄
655,강원도,2018-10-18,275091.149,2018,10,봄
656,강원도,2018-10-19,895291.075,2018,10,봄
657,강원도,2018-10-20,885453.0160000001,2018,10,봄
658,강원도,2018-10-21,896917.165,2018,10,봄
659,강원도,2018-10-22,706661.496,2018,10,봄
660,강원도,2018-10-23,377837.02499999997,2018,10,봄
661,강원도,2018-10-24,818675.066,2018,10,봄
662,강원도,2018-10-25,803730.927,2018,10,봄
663,강원도,2018-10-26,157736.52,2018,10,봄
664,강원도,2018-10-27,731061.299,2018,10,봄
665,강원도,2018-10-28,262485.556,2018,10,봄
666,강원도,2018-10-29,577211.507,2018,10,봄
667,강원도,2018-10-30,961243.13,2018,10,봄
668,강원도,2018-10-31,946181.284,2018,10,봄
669,강원도,2018-11-01,878872.329,2018,11,봄
670,강원도,2018-11-02,887401.64,2018,11,봄
671,강원도,2018-11-03,890899.89,2018,11,봄
672,강원도,2018-11-04,861932.297,2018,11,봄
673,강원도,2018-11-05,689133.488,2018,11,봄
674,강원도,2018-11-06,602877.953,2018,11,봄
675,강원도,2018-11-07,90136.52,2018,11,봄
676,강원도,2018-11-08,39886.883,2018,11,봄
677,강원도,2018-11-09,393626.899,2018,11,봄
678,강원도,2018-11-10,607114.567,2018,11,봄
679,강원도,2018-11-11,311307.463,2018,11,봄
680,강원도,2018-11-12,690789.106,2018,11,봄
681,강원도,2018-11-13,429894.63,2018,11,봄
682,강원도,2018-11-14,569691.412,2018,11,봄
683,강원도,2018-11-15,579661.05,2018,11,봄
684,강원도,2018-11-16,322943.494,2018,11,봄
685,강원도,2018-11-17,531880.29,2018,11,봄
686,강원도,2018-11-18,443589.232,2018,11,봄
687,강원도,2018-11-19,579661.674,2018,11,봄
688,강원도,2018-11-20,773187.046,2018,11,봄
689,강원도,2018-11-21,152244.977,2018,11,봄
690,강원도,2018-11-22,805544.637,2018,11,봄
691,강원도,2018-11-23,804517.579,2018,11,봄
692,강원도,2018-11-24,59914.778,2018,11,봄
693,강원도,2018-11-25,357913.307,2018,11,봄
694,강원도,2018-11-26,573594.053,2018,11,봄
695,강원도,2018-11-27,327727.056,2018,11,봄
696,강원도,2018-11-28,517851.891,2018,11,봄
697,강원도,2018-11-29,377867.099,2018,11,봄
698,강원도,2018-11-30,744269.812,2018,11,봄
699,강원도,2018-12-01,646845.524,2018,12,봄
700,강원도,2018-12-02,427930.897,2018,12,봄
701,강원도,2018-12-03,93143.037,2018,12,봄
702,강원도,2018-12-04,157809.198,2018,12,봄
703,강원도,2018-12-05,444583.38300000003,2018,12,봄
704,강원도,2018-12-06,305227.274,2018,12,봄
705,강원도,2018-12-07,777503.319,2018,12,봄
706,강원도,2018-12-08,795689.306,2018,12,봄
707,강원도,2018-12-09,793164.531,2018,12,봄
708,강원도,2018-12-10,738785.531,2018,12,봄
709,강원도,2018-12-11,86244.865,2018,12,봄
710,강원도,2018-12-12,475141.716,2018,12,봄
711,강원도,2018-12-13,223624.991,2018,12,봄
712,강원도,2018-12-14,675388.7559999999,2018,12,봄
713,강원도,2018-12-15,702088.806,2018,12,봄
714,강원도,2018-12-16,230456.002,2018,12,봄
715,강원도,2018-12-17,672056.554,2018,12,봄
716,강원도,2018-12-18,617215.149,2018,12,봄
717,강원도,2018-12-19,637219.779,2018,12,봄
718,강원도,2018-12-20,558697.938,2018,12,봄
719,강원도,2018-12-21,527083.074,2018,12,봄
720,강원도,2018-12-22,657371.333,2018,12,봄
721,강원도,2018-12-23,657121.552,2018,12,봄
722,강원도,2018-12-24,788636.786,2018,12,봄
723,강원도,2018-12-25,425114.808,2018,12,봄
724,강원도,2018-12-26,683875.4400000001,2018,12,봄
725,강원도,2018-12-27,811721.734,2018,12,봄
726,강원도,2018-12-28,780217.1900000001,2018,12,봄
727,강원도,2018-12-29,814012.0819999999,2018,12,봄
728,강원도,2018-12-30,807105.551,2018,12,봄
729,강원도,2018-12-31,751182.142,2018,12,봄
730,강원도,2019-01-01,598044.1579999999,2019,01,봄
731,강원도,2019-01-02,790832.383,2019,01,봄
732,강원도,2019-01-03,778247.212,2019,01,봄
733,강원도,2019-01-04,576015.933,2019,01,봄
734,강원도,2019-01-05,691654.628,2019,01,봄
735,강원도,2019-01-06,678978.924,2019,01,봄
736,강원도,2019-01-07,691318.413,2019,01,봄
737,강원도,2019-01-08,799865.2930000001,2019,01,봄
738,강원도,2019-01-09,630702.32,2019,01,봄
739,강원도,2019-01-10,696076.983,2019,01,봄
740,강원도,2019-01-11,684806.569,2019,01,봄
741,강원도,2019-01-12,300196.24,2019,01,봄
742,강원도,2019-01-13,653931.965,2019,01,봄
743,강원도,2019-01-14,554206.462,2019,01,봄
744,강원도,2019-01-15,370995.539,2019,01,봄
745,강원도,2019-01-16,685251.487,2019,01,봄
746,강원도,2019-01-17,789405.46,2019,01,봄
747,강원도,2019-01-18,870425.343,2019,01,봄
748,강원도,2019-01-19,589987.363,2019,01,봄
749,강원도,2019-01-20,839439.473,2019,01,봄
750,강원도,2019-01-21,487142.006,2019,01,봄
751,강원도,2019-01-22,785575.573,2019,01,봄
752,강원도,2019-01-23,778443.559,2019,01,봄
753,강원도,2019-01-24,874957.602,2019,01,봄
754,강원도,2019-01-25,889963.903,2019,01,봄
755,강원도,2019-01-26,904345.291,2019,01,봄
756,강원도,2019-01-27,857633.748,2019,01,봄
757,강원도,2019-01-28,814846.501,2019,01,봄
758,강원도,2019-01-29,927596.682,2019,01,봄
759,강원도,2019-01-30,740866.54,2019,01,봄
760,강원도,2019-01-31,220073.889,2019,01,봄
761,강원도,2019-02-01,900003.395,2019,02,봄
762,강원도,2019-02-02,617254.567,2019,02,봄
763,강원도,2019-02-03,49967.284999999996,2019,02,봄
764,강원도,2019-02-04,1000742.419,2019,02,봄
765,강원도,2019-02-05,864816.998,2019,02,봄
766,강원도,2019-02-06,717089.992,2019,02,봄
767,강원도,2019-02-07,734733.684,2019,02,봄
768,강원도,2019-02-08,873865.231,2019,02,봄
769,강원도,2019-02-09,976149.49,2019,02,봄
770,강원도,2019-02-10,583148.015,2019,02,봄
771,강원도,2019-02-11,1133050.485,2019,02,봄
772,강원도,2019-02-12,942407.855,2019,02,봄
773,강원도,2019-02-13,1029359.402,2019,02,봄
774,강원도,2019-02-14,773046.525,2019,02,봄
775,강원도,2019-02-15,514820.517,2019,02,봄
776,강원도,2019-02-16,878636.584,2019,02,봄
777,강원도,2019-02-17,1172673.14,2019,02,봄
778,강원도,2019-02-18,856391.762,2019,02,봄
779,강원도,2019-02-19,73127.181,2019,02,봄
780,강원도,2019-02-20,539469.937,2019,02,봄
781,강원도,2019-02-21,1018930.2000000001,2019,02,봄
782,강원도,2019-02-22,982173.677,2019,02,봄
783,강원도,2019-02-23,998107.019,2019,02,봄
784,강원도,2019-02-24,1181342.13,2019,02,봄
785,강원도,2019-02-25,1008530.439,2019,02,봄
786,강원도,2019-02-26,1163275.19,2019,02,봄
787,강원도,2019-02-27,773602.443,2019,02,봄
788,강원도,2019-02-28,899405.667,2019,02,봄
789,강원도,2019-03-01,1115463.332,2019,03,봄
790,강원도,2019-03-02,1021620.702,2019,03,봄
791,강원도,2019-03-03,985073.527,2019,03,봄
792,강원도,2019-03-04,1025838.209,2019,03,봄
793,강원도,2019-03-05,733703.853,2019,03,봄
794,강원도,2019-03-06,612503.488,2019,03,봄
795,강원도,2019-03-07,651384.458,2019,03,봄
796,강원도,2019-03-08,1255661.687,2019,03,봄
797,강원도,2019-03-09,915343.241,2019,03,봄
798,강원도,2019-03-10,386235.343,2019,03,봄
799,강원도,2019-03-11,678643.1140000001,2019,03,봄
800,강원도,2019-03-12,489490.671,2019,03,봄
801,강원도,2019-03-13,1118397.561,2019,03,봄
802,강원도,2019-03-14,1087019.184,2019,03,봄
803,강원도,2019-03-15,794412.063,2019,03,봄
804,강원도,2019-03-16,554949.499,2019,03,봄
805,강원도,2019-03-17,1077061.71,2019,03,봄
806,강원도,2019-03-18,1101607.321,2019,03,봄
807,강원도,2019-03-19,1131133.391,2019,03,봄
808,강원도,2019-03-20,456077.493,2019,03,봄
809,강원도,2019-03-21,481745.011,2019,03,봄
810,강원도,2019-03-22,1078553.023,2019,03,봄
811,강원도,2019-03-23,872915.778,2019,03,봄
812,강원도,2019-03-24,1394394.405,2019,03,봄
813,강원도,2019-03-25,787372.9130000001,2019,03,봄
814,강원도,2019-03-26,1304289.789,2019,03,봄
815,강원도,2019-03-27,669014.495,2019,03,봄
816,강원도,2019-03-28,738747.902,2019,03,봄
817,강원도,2019-03-29,1114038.753,2019,03,봄
818,강원도,2019-03-30,589158.275,2019,03,봄
819,강원도,2019-03-31,446861.436,2019,03,봄
820,강원도,2019-04-01,1218707.609,2019,04,봄
821,강원도,2019-04-02,1309991.462,2019,04,봄
822,강원도,2019-04-03,1463121.15,2019,04,봄
823,강원도,2019-04-04,1438321.295,2019,04,봄
824,강원도,2019-04-05,1065971.173,2019,04,봄
825,강원도,2019-04-06,578079.702,2019,04,봄
826,강원도,2019-04-07,1233022.193,2019,04,봄
827,강원도,2019-04-08,1447115.23,2019,04,봄
828,강원도,2019-04-09,542429.094,2019,04,봄
829,강원도,2019-04-10,341848.02400000003,2019,04,봄
830,강원도,2019-04-11,964094.583,2019,04,봄
831,강원도,2019-04-12,1286784.496,2019,04,봄
832,강원도,2019-04-13,1415337.234,2019,04,봄
833,강원도,2019-04-14,453005.385,2019,04,봄
834,강원도,2019-04-15,1417144.748,2019,04,봄
835,강원도,2019-04-16,1360139.662,2019,04,봄
836,강원도,2019-04-17,1449320.22,2019,04,봄
837,강원도,2019-04-18,593804.445,2019,04,봄
838,강원도,2019-04-19,631434.905,2019,04,봄
839,강원도,2019-04-20,1322847.516,2019,04,봄
840,강원도,2019-04-21,857712.139,2019,04,봄
841,강원도,2019-04-22,1292915.151,2019,04,봄
842,강원도,2019-04-23,895728.26,2019,04,봄
843,강원도,2019-04-24,825034.742,2019,04,봄
844,강원도,2019-04-25,302860.05,2019,04,봄
845,강원도,2019-04-26,303679.847,2019,04,봄
846,강원도,2019-04-27,1371079.183,2019,04,봄
847,강원도,2019-04-28,482950.243,2019,04,봄
848,강원도,2019-04-29,606022.425,2019,04,봄
849,강원도,2019-04-30,1237638.873,2019,04,봄
850,강원도,2019-05-01,1291119.748,2019,05,봄
851,강원도,2019-05-02,1480612.325,2019,05,봄
852,강원도,2019-05-03,1468273.445,2019,05,봄
853,강원도,2019-05-04,1275021.431,2019,05,봄
854,강원도,2019-05-05,1244688.895,2019,05,봄
855,강원도,2019-05-06,1264598.666,2019,05,봄
856,강원도,2019-05-07,1516004.91,2019,05,봄
857,강원도,2019-05-08,1344087.658,2019,05,봄
858,강원도,2019-05-09,1380403.132,2019,05,봄
859,강원도,2019-05-10,1413666.334,2019,05,봄
860,강원도,2019-05-11,1278283.626,2019,05,봄
861,강원도,2019-05-12,1057927.138,2019,05,봄
862,강원도,2019-05-13,777702.906,2019,05,봄
863,강원도,2019-05-14,1327859.863,2019,05,봄
864,강원도,2019-05-15,1247798.546,2019,05,봄
865,강원도,2019-05-16,1380610.18,2019,05,봄
866,강원도,2019-05-17,949434.947,2019,05,봄
867,강원도,2019-05-18,730685.215,2019,05,봄
868,강원도,2019-05-19,761251.748,2019,05,봄
869,강원도,2019-05-20,1115526.984,2019,05,봄
870,강원도,2019-05-21,1505641.842,2019,05,봄
871,강원도,2019-05-22,1554869.298,2019,05,봄
872,강원도,2019-05-23,1522877.3260000001,2019,05,봄
873,강원도,2019-05-24,1456868.76,2019,05,봄
874,강원도,2019-05-25,1116568.543,2019,05,봄
875,강원도,2019-05-26,1414479.344,2019,05,봄
876,강원도,2019-05-27,288235.838,2019,05,봄
877,강원도,2019-05-28,1403015.162,2019,05,봄
878,강원도,2019-05-29,1540382.318,2019,05,봄
879,강원도,2019-05-30,1111078.957,2019,05,봄
880,강원도,2019-05-31,1354783.947,2019,05,봄
881,강원도,2019-06-01,1351649.286,2019,06,봄
882,강원도,2019-06-02,1494986.91,2019,06,봄
883,강원도,2019-06-03,1389605.198,2019,06,봄
884,강원도,2019-06-04,1368133.068,2019,06,봄
885,강원도,2019-06-05,1363557.019,2019,06,봄
886,강원도,2019-06-06,496953.397,2019,06,봄
887,강원도,2019-06-07,358034.331,2019,06,봄
888,강원도,2019-06-08,1333289.035,2019,06,봄
889,강원도,2019-06-09,1076855.583,2019,06,봄
890,강원도,2019-06-10,716846.453,2019,06,봄
891,강원도,2019-06-11,1021424.769,2019,06,봄
892,강원도,2019-06-12,1472004.196,2019,06,봄
893,강원도,2019-06-13,1481341.645,2019,06,봄
894,강원도,2019-06-14,854314.867,2019,06,봄
895,강원도,2019-06-15,995738.498,2019,06,봄
896,강원도,2019-06-16,1093595.91,2019,06,봄
897,강원도,2019-06-17,1340846.892,2019,06,봄
898,강원도,2019-06-18,618045.482,2019,06,봄
899,강원도,2019-06-19,753709.436,2019,06,봄
900,강원도,2019-06-20,1318579.607,2019,06,봄
901,강원도,2019-06-21,959968.259,2019,06,봄
902,강원도,2019-06-22,1456964.026,2019,06,봄
903,강원도,2019-06-23,1347366.379,2019,06,봄
904,강원도,2019-06-24,1372798.372,2019,06,봄
905,강원도,2019-06-25,1401370.226,2019,06,봄
